Date,Type,Category,Account,Description,Amount
,Income,Jogendra,CChdfc,cb,250.0
,Expense,Other,ICICIcc,wolf,189.0
,Expense,Other,Amazon,wolf,126.0
,Income,Other,HDFC,wolf,700.0
,Expense,Other,ICICIcc,train,971.0
,Income,Other,HDFC,Reimbursed,150.0
,Expense,Other,ICICIcc,wolf,1500.0
,Income,Other,HDFC,cb,75.0
,Expense,dad,Slice,recharge,400.0
,Expense,Other,HDFC,medicines,140.0
,Expense,Jogendra,HDFC,Food,255.0
,Expense,Jogendra,HDFC,Food,100.0
,Expense,dad,ICICIcc,train,278.0
,Income,Other,CChdfc,cb,65.0
,Expense,Jogendra,HDFC,internet,3000.0
,Expense,Jogendra,Ola,transfer,3000.0
,Expense,Jogendra,Ola,transfer,3000.0
,Expense,Other,HDFC,No description,13000.0
,Expense,Jogendra,HDFC,repayment,3018.0
,Income,dad,Amazon,Reimbursed,674.0
,Income,dad,HDFC,Reimbursed,4000.0
,Expense,Jogendra,HDFC,ccbill,491.0
,Expense,Jogendra,Slice,dream11,300.0
,Expense,Other,HDFC,Home,450.0
,Expense,Other,Slice,Home,631.0
,Expense,Other,cash,cash,7000.0
,Expense,Other,Kotak,trading bal,72581.0
,Income,Other,Kotak,bank bal,11925.0
,Expense,Other,Kotak,Long Fyers,3.0
,Expense,Other,Kotak,fyers,89.0
,Expense,Other,Kotak,Zerodha,180970.0
,Expense,Other,Amazon,wolf,1653.0
,Expense,Other,ICICIcc,wolf,8647.0
,Expense,Other,CChdfc,Reimbursed,5000.0
,Income,Other,HDFC,Reimbursed,4000.0
,Expense,Other,Amazon,train,866.0
,Expense,Other,HDFC,Food,335.0
,Expense,Other,Amazon,wolf,4520.0
,Expense,Other,ICICIcc,wolf,2980.0
,Expense,Other,ICICIcc,recharge,230.0
,Expense,Other,Slice,recharge,500.0
,Expense,Other,cash,cash,500.0
,Income,Other,CChdfc,cb,250.0
,Income,Other,FAxisCC,cb,20.0
,Expense,Other,CChdfc,wolf,13820.0
,Expense,Jogendra,ICICIcc,wolf,500.0
,Expense,Other,Kotak,fyers,1000.0
,Expense,Other,Kotak,Zerodha,20000.0
,Income,Other,HDFC,Reimbursed,3000.0
,Expense,Other,HDFC,puli goru,12000.0
,Expense,Other,HDFC,ccbill,128.0
,Expense,Other,CChdfc,wolf,2500.0
,Expense,Other,RBLcc,charges,1178.0
,Expense,Other,CChdfc,gst,105.0
,Expense,Other,CChdfc,emi,583.0
,Income,dad,Amazon,Reimbursed,5000.0
,Expense,Other,Amazon,Home,1966.0
,Expense,Other,Amazon,train,243.0
,Expense,Other,HDFC,ccbill,17096.0
,Income,dad,Ola,Reimbursed,5300.0
,Income,Other,HDFC,cb,33.0
,Expense,Jogendra,Amazon,recharge,10.0
,Expense,Jogendra,HDFC,recharge,50.0
,Expense,Jogendra,Slice,recharge,155.0
,Income,Other,HDFC,cb,33.0
,Expense,Other,CChdfc,transfer,10000.0
,Expense,Other,Amazon,recharge,100.0
,Income,Other,cash,cash,1500.0
,Expense,Other,Amazon,movie,44.0
,Expense,Other,HDFC,ccbill,1000.0
,Expense,Other,cash,cash,1500.0
,Income,Other,HDFC,cb,10.0
,Expense,Other,HDFC,vested,45.0
,Income,dad,HDFC,Reimbursed,4000.0
,Expense,Other,Amazon,bill,1832.0
,Expense,Other,HDFC,ccbill,1000.0
,Expense,Other,Amazon,recharge,270.0
,Expense,Other,HDFC,ac service,1700.0
,Expense,dad,Amazon,birth place,750.0
,Expense,Other,HDFC,ccbill,1000.0
,Expense,Other,HDFC,medicines,420.0
,Expense,Other,Postpe,amazon,1890.0
,Income,Other,HDFC,Reimbursed,935.0
,Income,Other,HDFC,cb,161.0
,Expense,Other,HDFC,ccbill,1000.0
,Expense,Other,Kotak,Long Fyers,12737.0
,Expense,Other,Kotak,Zerodha,12720.0
,Expense,Other,Amazon,train,565.0
,Expense,Other,HDFC,Home,1256.0
,Expense,Other,HDFC,Home,2000.0
,Expense,Other,Amazon,Home,846.0
,Income,Other,Kotak,Zerodha,12720.0
,Income,Other,Kotak,Long Fyers,9300.0
,Expense,Other,CChdfc,emi,504.0
,Expense,Other,HDFC,ccbill,1000.0
,Expense,Other,HDFC,ccbill,1000.0
,Expense,Other,Ola,amazon,1900.0
,Expense,dad,Amazon,recharge,147.0
,Expense,Other,Ola,ccbill,9100.0
,Expense,Other,HDFC,Home,99.0
,Income,Other,CChdfc,cb,1434.0
,Expense,Other,CChdfc,gst,92.0
,Expense,Other,CChdfc,train,1338.0
,Income,Other,HDFC,Reimbursed,2370.0
,Expense,Other,Ola,Home,1504.0
,Expense,Other,RBLcc,Home,1922.0
,Income,Other,Ola,Reimbursed,4500.0
,Expense,Other,HDFC,movie,45.0
,Income,Other,Ola,cb,150.0
,Expense,Other,HDFC,ccbill,8177.0
,Expense,Other,HDFC,ccbill,2000.0
,Expense,Other,HDFC,movie,600.0
,Expense,Other,HDFC,hair cut,400.0
,Expense,Other,Amazon,train,178.0
,Income,Other,HDFC,Reimbursed,180.0
,Expense,Other,HDFC,amazon,500.0
,Income,Other,Amazon,cb,75.0
,Expense,Other,Amazon,recharge,50.0
,Expense,Other,FAxisCC,Home,1000.0
,Expense,Other,ICICIcc,Home,950.0
,Income,Other,cash,Reimbursed,2500.0
,Expense,Other,HDFC,ccbill,2332.0
,Income,Other,CChdfc,cb,66.0
,Income,Other,Amazon,cb,68.0
,Income,dad,HDFC,Reimbursed,14000.0
,Expense,raja bava,ICICIcc,train,968.0
,Expense,Other,Amazon,train,257.0
,Expense,Other,HDFC,transfer,2000.0
,Income,Other,cash,Reimbursed,500.0
,Expense,Other,cash,Home,2000.0
,Expense,atta,Amazon,recharge,666.0
,Expense,raja bava,Amazon,train,808.0
,Expense,raja bava,ICICIcc,hotel,678.0
,Expense,Other,Amazon,recharge,50.0
,Expense,raja bava,ICICIcc,train,1250.0
,Income,Other,Kotak,upstox,12466.0
,Income,Other,HDFC,Reimbursed,1315.0
,Expense,Other,Amazon,train,423.0
,Expense,Other,Amazon,Home,759.0
,Income,Other,Kotak,fyers,12844.0
,Income,Other,HDFC,cb,1.0
,Income,Other,Kotak,Long Fyers,44.0
,Expense,water,HDFC,sreemantham,250.0
,Expense,Other,Union,charges,18.0
,Income,Other,HDFC,Reimbursed,4700.0
,Expense,Other,IDFCcc,pari,2000.0
,Expense,Other,CChdfc,emi,354.0
,Income,Other,Amazon,cb,500.0
,Expense,Other,HDFC,ticker,4000.0
,Expense,Other,RBLcc,pari,2000.0
,Expense,Other,Amazon,Home,473.0
,Income,Other,Kotak,Commodity,8321.0
,Expense,Other,Amazon,amazon,376.0
,Income,Other,Ola,Reimbursed,11663.0
,Expense,Other,Ola,transfer,101.0
,Income,sbi,HDFC,int,79.0
,Expense,Other,RBLcc,medicines,627.0
,Expense,Other,CChdfc,emi,77.0
,Income,Other,IDFCcc,cb,8.0
,Expense,Other,HDFC,Food,60.0
,Expense,Other,HDFC,ccbill,2854.0
,Expense,Other,Amazon,recharge,22.0
,Income,Other,CChdfc,cb,135.0
,Income,Other,Ola,Reimbursed,2100.0
,Expense,Other,Amazon,train,731.0
,Expense,Other,FAxisCC,flipkart,1200.0
,Expense,Other,FAxisCC,Home,454.0
,Expense,Other,Amazon,internet,450.0
,Income,Other,HDFC,Reimbursed,560.0
,Income,Other,Amazon,cb,27.0
,Expense,Other,Slice,movie,660.0
,Expense,Other,HDFC,Food,150.0
,Income,Other,HDFC,Reimbursed,39.0
,Expense,Other,Amazon,train,433.0
,Expense,Other,Amazon,amazon,155.0
,Expense,Other,HDFC,Food,300.0
,Expense,Other,HDFC,bajaj,117.0
,Expense,Other,HDFC,duke,236.0
,Expense,Other,HDFC,Food,705.0
,Expense,Other,HDFC,movie,336.0
,Expense,Other,Slice,Home,785.0
,Expense,Other,Ola,subscription,1000.0
,Expense,Other,HDFC,temple,1000.0
,Income,Other,HDFC,wolf,2000.0
,Income,Other,CChdfc,Limit,30000.0
,Expense,Other,Amazon,prime,1500.0
,Expense,Other,ICICIcc,amazon,2150.0
,Income,Other,HDFC,Reimbursed,2500.0
,Income,Other,Amazon,cb,750.0
,Income,Other,Union,div,10.0
,Income,Other,ICICIcc,ccbill,510.0
,Expense,Other,HDFC,Food,279.0
,Expense,Other,Amazon,Food,479.0
,Expense,Other,RBLcc,petrol,2500.0
,Income,Other,HDFC,amazon,2150.0
,Expense,Other,HDFC,Food,373.0
,Expense,Other,RBLcc,Food,170.0
,Expense,Other,RBLcc,shopping,199.0
,Expense,Other,HDFC,charges,2.0
,Expense,Other,cash,misc,500.0
,Expense,Other,Slice,Home,343.0
,Expense,Other,CChdfc,emi,286.0
,Income,Other,ICICIcc,ccbill,1879.0
,Income,Other,FAxisCC,ccbill,1836.0
,Expense,Other,CChdfc,tab,62.0
,Income,Other,CChdfc,cb,69.0
,Expense,Other,Amazon,train,306.0
,Expense,Other,Slice,recharge,240.0
,Income,Other,Kotak,Zerodha,1222.0
,Expense,Other,Slice,Home,676.0
,Income,Other,Ola,Reimbursed,2262.0
,Expense,Other,Ola,amazon,995.0
,Expense,ammamma,HDFC,transfer,12500.0
,Income,Other,cash,Reimbursed,1800.0
,Expense,Other,Amazon,bill,666.0
,Income,Other,Slice,cb,84.0
,Expense,Other,ICICIcc,Food,166.0
,Expense,Other,Amazon,internet,241.0
,Expense,akka,HDFC,Reimbursed,859.0
,Expense,Other,HDFC,Food,300.0
,Income,ammamma,cash,received,1700.0
,Expense,Other,cash,transfer,16000.0
,Income,Other,HDFC,Reimbursed,5000.0
,Expense,Other,HDFC,bill,983.0
,Expense,Other,HDFC,Food,366.0
,Expense,Other,Union,charges,40.0
,Expense,Other,Amazon,train,333.0
,Expense,Other,RBLcc,bill,5450.0
,Expense,Other,RBLcc,bday,1629.0
,Income,Other,RBLcc,ccbill,3000.0
,Expense,Other,HDFC,ccbill,1000.0
,Income,Other,HDFC,Reimbursed,500.0
,Income,Other,cash,bday,3000.0
,Expense,Other,cash,transfer,1500.0
,Expense,Other,HDFC,ticker,2790.0
,Expense,Other,DHDFC,birth place,189.0
,Expense,Other,DHDFC,petrol,1011.0
,Expense,Other,DHDFC,Home,826.0
,Expense,Other,DHDFC,B3,861.0
,Expense,Other,DHDFC,bsnl,761.0
,Expense,Other,DHDFC,train,333.0
,Expense,Other,DHDFC,baby,1799.0
,Expense,Other,DHDFC,birth place,45598.0
,Expense,Other,DHDFC,birth place,1846.0
,Expense,ksn,DHDFC,train,288.0
,Expense,ksn,Amazon,train,145.0
,Income,Other,DHDFC,ccbill,50000.0
,Expense,Other,HDFC,internet,235.0
,Expense,Other,Slice,Home,430.0
,Expense,Other,DHDFC,fuel,303.0
,Expense,Other,DHDFC,home,229.0
,Expense,Other,ICICIcc,Food,714.0
,Expense,Other,ICICIcc,Home,466.0
,Expense,Other,Slice,Home,856.0
,Income,Other,cash,gas,3000.0
,Income,ammamma,cash,received,2000.0
,Expense,Other,ICICIcc,gold,5200.0
,Expense,Other,HDFC,gas,50.0
,Expense,Other,DHDFC,Home,1363.0
,Expense,Other,DHDFC,autopay bills,610.0
,Income,Other,DHDFC,cb,1507.0
,Expense,Other,DHDFC,baby,2249.0
,Expense,Other,Ola,Home,829.0
,Expense,Other,DHDFC,milk,262.0
,Expense,Other,DHDFC,nagesh,147.0
,Expense,Other,DHDFC,fuel,300.0
,Expense,Other,HDFC,Home,50.0
,Expense,Other,Kotak,dhan,4999.0
,Expense,devi,DHDFC,devi,96.0
,Income,Other,Amazon,cb,40.0
,Expense,Other,DHDFC,birth place,1479.0
,Expense,Other,DHDFC,Home,450.0
,Expense,Other,DHDFC,baby,2194.0
,Expense,Other,DHDFC,recharge,452.0
,Expense,Other,DHDFC,petrol,1518.0
,Expense,Other,DHDFC,insurance,2259.0
,Expense,Other,DHDFC,dad,500.0
,Expense,Other,HDFC,train,10.0
,Expense,Other,cash,rent,1000.0
,Expense,Other,cash,shopping,250.0
,Expense,Other,cash,maid,500.0
,Expense,Other,cash,amma,600.0
,Income,Other,Amazon,cb,1000.0
,Expense,Other,DHDFC,petrol,2000.0
,Expense,Other,DHDFC,gas,1082.0
,Expense,Other,cash,petrol,500.0
,Expense,Other,DHDFC,recharge,309.0
,Income,Other,cash,Reimbursed,3200.0
,Expense,Other,HDFC,medicines,43.0
,Expense,Other,ICICIcc,Home,3070.0
,Expense,Other,Amazon,Home,1040.0
,Expense,Other,Ola,Home,1111.0
,Income,Other,RBLcc,cb,25.0
,Expense,Other,ICICIcc,amazon,118.0
,Expense,Other,CChdfc,other emi,850.0
,Expense,Other,HDFC,Home,60.0
,Expense,Other,Kotak,dhan,11995.0
,Expense,Other,Kotak,Zerodha,55000.0
,Expense,Other,DHDFC,recharge,149.0
,Expense,Other,HDFC,eamcet,1200.0
,Expense,Other,DHDFC,ccbill,5500.0
,Expense,Other,DHDFC,charges,7.0
,Expense,Other,CChdfc,tab,153.0
,Expense,Other,ICICIcc,leo,501.0
,Expense,Other,HDFC,ccbill,1000.0
,Expense,Other,HDFC,ccbill,1000.0
,Expense,Other,HDFC,Home,50.0
,Expense,Other,cash,transfer,6600.0
,Expense,Other,HDFC,Food,140.0
,Expense,Other,DHDFC,Food,114.0
,Expense,Other,DHDFC,b3,117.0
,Expense,Other,DHDFC,current bill,161.0
,Expense,Other,HDFC,hair cut,150.0
,Expense,Other,HDFC,medicines,96.0
,Expense,Other,HDFC,Food,180.0
,Expense,Other,ICICIcc,Home,723.0
,Expense,Other,DHDFC,ramu,270.0
,Expense,Other,DHDFC,ccbill,1757.0
,Income,Other,Slice,cb,12.0
,Expense,Other,HDFC,Home,397.0
,Expense,Other,HDFC,ccbill,1000.0
,Expense,Other,HDFC,ccbill,1000.0
,Expense,ksn,DHDFC,train,138.0
,Expense,ksn,DHDFC,train,393.0
,Expense,Other,HDFC,barasala,3000.0
,Expense,Other,DHDFC,lift bill,4358.0
,Expense,Other,DHDFC,D2,960.0
,Expense,Other,DHDFC,D5,419.0
,Expense,dad,RBLcc,Home,2302.0
,Income,Other,Amazon,cb,375.0
,Expense,Other,FAxisCC,transfer,2006.0
,Expense,Other,HDFC,Food,227.0
,Expense,Other,DHDFC,Home,215.0
,Expense,Other,DHDFC,L403,244.0
,Expense,Other,DHDFC,Home,176.0
,Income,Other,DHDFC,cb,1347.0
,Expense,Other,Union,int,472.0
,Expense,Other,DHDFC,B3,860.0
,Expense,Other,DHDFC,D2,3046.0
,Expense,Other,DHDFC,lift bill,4270.0
,Expense,Other,DHDFC,D5,231.0
,Expense,Other,HDFC,ccbill,728.0
,Expense,Other,Amazon,recharge,128.0
,Expense,Other,Amazon,train,153.0
,Expense,Other,Union,charges,17.0
,Expense,Other,HDFC,ccbill,1000.0
,Expense,raja bava,DHDFC,train,718.0
,Income,raja bava,HDFC,Reimbursed,2800.0
,Expense,Other,mAxis,sep bill,13020.0
,Expense,Other,DHDFC,B3,257.0
,Expense,Other,DHDFC,A4,171.0
,Expense,Other,mAxis,Home,832.0
,Expense,Other,CChdfc,other emi,576.0
,Expense,Other,DHDFC,maxbhi,2300.0
,Expense,ksn,DHDFC,electricity,177.0
,Expense,Other,Amazon,bill,94.0
,Expense,Other,CChdfc,tab,105.0
,Expense,Other,mAxis,mulaswamy,6201.0
,Expense,Other,mAxis,akka,1609.0
,Expense,Other,HDFC,ccbill,1000.0
,Expense,Other,DHDFC,recharge,69.0
,Income,dad,HDFC,Reimbursed,6200.0
,Expense,Other,DHDFC,Home,1142.0
,Expense,akka,ICICIcc,iphone,42508.0
,Expense,Other,HDFC,ccbill,1000.0
,Income,akka,HDFC,Reimbursed,2700.0
,Expense,akka,ICICIcc,shopping,1600.0
,Expense,raja bava,ICICIcc,train,1475.0
,Expense,raja bava,DHDFC,train,368.0
,Expense,Other,ICICIcc,mulaswamy,4808.0
,Expense,ksn,DHDFC,recharge,200.0
,Income,dad,HDFC,Reimbursed,4240.0
,Income,Other,DHDFC,ccbill,1007.0
,Income,Other,DHDFC,ccbill,50000.0
,Expense,Other,DHDFC,gas,1094.0
,Expense,Other,mAxis,shopping,54240.0
,Income,Other,mAxis,ccbill,1000.0
,Expense,Other,HDFC,ccbill,16000.0
,Expense,Other,cash,cash,400.0
,Income,Other,Slice,cb,19.0
,Income,Other,Amazon,cb,1091.0
,Expense,Other,HDFC,ccbill,1000.0
,Expense,Other,Amazon,recharge,270.0
,Expense,Other,DHDFC,recharge,240.0
,Expense,Other,Amazon,shopping,821.0
,Expense,Other,ICICIcc,s22,46557.0
,Expense,akka,ICICIcc,iphone,779.0
,Income,Other,mAxis,ccbill,1000.0
,Income,Other,DHDFC,ccbill,38500.0
,Expense,Other,HDFC,ccbill,1000.0
,Income,ksn,cash,Reimbursed,1000.0
,Expense,Other,DHDFC,autopay bills,85.0
,Income,Other,HDFC,cb,400.0
,Expense,Other,HDFC,charges,6.0
,Expense,dad,HDFC,home,1500.0
,Expense,Other,DHDFC,recharge,310.0
,Expense,Other,DHDFC,b3,860.0
,Income,Other,Amazon,cb,736.0
,Expense,Other,DHDFC,autopay bills,176.0
,Expense,Other,DHDFC,insurance,5375.0
,Expense,raja bava,Amazon,train,153.0
,Expense,Other,mAxis,mulaswamy,5129.0
,Expense,raja bava,mAxis,alexa,3598.0
,Expense,Other,FAxisCC,mixer,4886.0
,Income,Other,Amazon,cb,150.0
,Income,Other,HDFC,int,55.0
,Expense,Other,DHDFC,train,385.0
,Expense,Other,HDFC,ccbill,1000.0
,Expense,Other,DHDFC,medicines,289.0
,Expense,Other,DHDFC,Home,206.0
,Income,Other,Amazon,cb,500.0
,Expense,Other,Amazon,recharge,394.0
,Income,Other,DHDFC,cb,1061.0
,Income,Other,Amazon,cb,50.0
,Expense,Other,HDFC,ccbill,1000.0
,Expense,Other,FAxisCC,clothes,935.0
,Income,Other,ICICIcc,mulaswamy,4273.0
,Expense,Other,DHDFC,train,445.0
,Expense,Other,DHDFC,victory bazaar,161.0
,Expense,Other,HDFC,transfer,1000.0
,Expense,Other,ICICIcc,mop,1250.0
,Expense,Other,cash,misc,400.0
,Expense,Other,FAxisCC,mixer,118.0
,Expense,Other,DHDFC,aditya,1492.0
,Expense,Other,DHDFC,sweets,510.0
,Expense,Other,HDFC,ccbill,1000.0
,Expense,Other,Amazon,recharge,180.0
,Expense,akka,RBLcc,geyser,85.0
,Income,Other,Amazon,cb,205.0
,Expense,Other,DHDFC,gift card,6886.0
,Expense,dad,Amazon,D2,4263.0
,Expense,dad,Amazon,lift bill,3711.0
,Expense,dad,Amazon,D5,105.0
,Income,dad,Amazon,gift card,6886.0
,Expense,Other,HDFC,ccbill,1000.0
,Expense,Other,DHDFC,gas,1094.0
,Expense,Other,HDFC,transfer,2000.0
,Expense,mom,cash,gold,5000.0
,Expense,Other,HDFC,ccbill,1000.0
,Expense,Other,ICICIcc,ghee,2390.0
,Expense,Other,HDFC,Food,280.0
,Income,Other,HDFC,cb,11.0
,Income,Other,DHDFC,ccbill,2000.0
,Income,Other,mAxis,ccbill,1000.0
,Income,akka,HDFC,iphone,16110.0
,Expense,Other,CChdfc,other emi,437.0
,Expense,ksn,DHDFC,recharge,99.0
,Expense,Other,DHDFC,recharge,240.0
,Expense,Other,DHDFC,Home,1185.0
,Expense,Other,DHDFC,recharge,200.0
,Expense,Other,DHDFC,B3,190.0
,Expense,Other,DHDFC,A4,289.0
,Expense,Other,Slice,Food,563.0
,Expense,raja bava,DHDFC,train,686.0
,Income,raja bava,Amazon,received,2500.0
,Expense,raja bava,Amazon,train,153.0
,Expense,Other,DHDFC,gas,1094.0
,Expense,Other,DHDFC,kirana,1353.0
,Expense,dad,Amazon,Home,1056.0
,Income,Other,HDFC,cb,420.0
,Income,Other,DHDFC,ccbill,1000.0
,Income,Other,mAxis,ccbill,1000.0
,Expense,Other,HDFC,ccbill,24735.0
,Expense,mavayya garu,Amazon,train,549.0
,Expense,Other,Amazon,ramu,270.0
,Income,Other,HDFC,cb,127.0
,Income,Other,Ola,cb,100.0
,Expense,Other,DHDFC,ghee,1060.0
,Expense,Other,DHDFC,victory bazaar,550.0
,Expense,Other,mAxis,A4,5068.0
,Income,Other,Amazon,cb,7.0
,Expense,Other,CChdfc,tab,79.0
,Income,raja bava,HDFC,received,3800.0
,Expense,raja bava,ICICIcc,amazon,908.0
,Income,Other,HDFC,Reimbursed,1300.0
,Income,Other,cash,received,500.0
,Expense,Other,Amazon,E4,179.0
,Expense,Other,Ola,kuku,100.0
,Expense,Other,DHDFC,kuku,99.0
,Expense,Other,DHDFC,E4,690.0
,Expense,Other,DHDFC,E4,1107.0
,Expense,akka,ICICIcc,iphone,364.0
,Expense,ksn,DHDFC,recharge,197.0
,Expense,Other,mAxis,home,324.0
,Income,Other,DHDFC,ccbill,4000.0
,Income,Other,mAxis,ccbill,1000.0
,Expense,Other,mAxis,mulaswamy,23877.0
,Income,Other,DHDFC,cb,759.0
,Expense,dad,Amazon,annamayya,1402.0
,Income,mavayya garu,HDFC,Reimbursed,1000.0
,Income,Other,Kotak,dhan,29066.0
,Expense,Other,DHDFC,toll,100.0
,Expense,Other,DHDFC,victory bazaar,840.0
,Expense,Other,HDFC,Home,140.0
,Expense,Other,ICICIcc,s22,652.0
,Expense,dad,Amazon,annamayya,698.0
,Expense,Other,mAxis,fuel,1002.0
,Expense,Other,HDFC,medicines,395.0
,Expense,Other,HDFC,jathin,1007.0
,Expense,ksn,Amazon,train,433.0
,Income,ksn,cash,received,900.0
,Expense,Other,DHDFC,D2,175.0
,Expense,Other,DHDFC,B3,860.0
,Income,Other,Amazon,cb,88.0
,Expense,Other,DHDFC,transfer,6000.0
,Expense,dad,ICICIcc,B3,5400.0
,Expense,Other,ICICIcc,amazon,3345.0
,Expense,Other,DHDFC,big basket,1526.0
,Income,Other,Amazon,cb,205.0
,Expense,Other,HDFC,ccbill,1000.0
,Expense,Other,DHDFC,kppalem,283.0
,Expense,Other,mAxis,fuel,2000.0
,Expense,Other,FAxisCC,mixer,76.0
,Expense,Other,Amazon,lift bill,4162.0
,Expense,ksn,Amazon,train,847.0
,Income,Other,HDFC,received,200.0
,Expense,mulaswamy,DHDFC,train,437.0
,Expense,raja bava,Amazon,train,153.0
,Expense,Other,Amazon,D5,385.0
,Expense,mavayya garu,HDFC,transfer,570.0
,Expense,Other,HDFC,ccbill,1000.0
,Expense,Other,mAxis,victory bazaar,184.0
,Expense,mavayya garu,DHDFC,fastag,2020.0
,Expense,akka,RBLcc,geyser,70.0
,Expense,Other,DHDFC,transfer,5000.0
,Expense,Other,Amazon,D2,3674.0
,Expense,mulaswamy,Amazon,mulaswamy,1183.0
,Expense,Other,DHDFC,B3,567.0
,Expense,Other,DHDFC,A4,871.0
,Expense,Other,CChdfc,tab,67.0
,Expense,Other,CChdfc,other emi,230.0
,Expense,Other,mAxis,petrol,303.0
,Expense,Other,DHDFC,home,2775.0
,Expense,Other,Amazon,dth,100.0
,Income,Other,Kotak,Zerodha,30000.0
,Expense,Other,HDFC,ccbill,1000.0
,Expense,Other,mAxis,petrol,262.0
,Expense,Other,CChdfc,tab,12.0
,Expense,Other,CChdfc,other emi,41.0
,Income,Other,Amazon,cb,1000.0
,Expense,Other,HDFC,transfer,1000.0
,Expense,Other,Kotak,dhan,90325.0
,Income,Other,Kotak,Zerodha,158000.0
,Expense,Other,Amazon,electricity,49.0
,Expense,Other,mAxis,victory bazaar,871.0
,Income,Other,Amazon,cb,60.0
,Income,Other,CChdfc,cb,1540.0
,Expense,Other,FAxisCC,flipkart,297.0
,Expense,Other,DHDFC,train,268.0
,Expense,Other,ICICIcc,jathin,2034.0
,Expense,Other,HDFC,big basket,1983.0
,Expense,Other,Amazon,ramu,270.0
,Expense,Other,DHDFC,gas,1095.0
,Expense,Other,cash,ors,1000.0
,Expense,Other,cash,misc,1100.0
,Expense,Other,HDFC,misc,100.0
,Expense,Other,DHDFC,akka,1595.0
,Expense,Other,mAxis,petrol,272.0
,Expense,Other,Kotak,dhan,160000.0
,Income,Other,HDFC,received,150.0
,Income,Other,HDFC,int,18.0
,Expense,akka,ICICIcc,iphone,183.0
,Income,akka,HDFC,iphone,14530.0
,Expense,Other,HDFC,ccbill,1000.0
,Expense,Other,HDFC,ccbill,1078.0
,Expense,Other,HDFC,ccbill,1000.0
,Income,mavayya garu,HDFC,received,2600.0
,Income,Other,Kotak,Zerodha,16343.0
,Expense,devi,Amazon,devi,99.0
,Expense,mavayya garu,HDFC,transfer,1000.0
,Expense,raja bava,Amazon,train,551.0
,Income,Other,FAxisCC,cb,46.0
,Expense,Other,HDFC,ccbill,1001.0
,Income,mavayya garu,HDFC,received,4000.0
,Expense,ksn,HDFC,bus stand,800.0
,Expense,Other,HDFC,Food,560.0
,Expense,Other,HDFC,medicines,340.0
,Income,Other,DHDFC,cb,822.0
,Expense,mavayya garu,DHDFC,fastag,1990.0
,Expense,Other,DHDFC,amazon,3000.0
,Expense,Other,DHDFC,big basket,1725.0
,Expense,Other,DHDFC,A4,761.0
,Expense,Other,DHDFC,B3,861.0
,Expense,Other,DHDFC,Home,176.0
,Expense,Other,DHDFC,Home,106.0
,Expense,Other,Union,charges,18.0
,Expense,Other,HDFC,transfer,1000.0
,Income,Other,cash,misc,180.0
,Expense,Other,HDFC,train,440.0
,Expense,ksn,HDFC,bus stand,1500.0
,Expense,ksn,DHDFC,recharge,319.0
,Income,Other,Amazon,cb,105.0
,Expense,raja bava,Amazon,train,878.0
,Expense,raja bava,Amazon,train,513.0
,Expense,ksn,Amazon,train,411.0
,Expense,Other,mAxis,clothes,14365.0
,Income,Other,Amazon,cb,559.0
,Expense,Other,DHDFC,aditya,1634.0
,Expense,Other,DHDFC,gas,1088.0
,Expense,balaji mavayya,FAxisCC,ticket,2286.0
,Income,akka,HDFC,Reimbursed,14500.0
,Income,balaji mavayya,HDFC,received,2286.0
,Expense,mavayya garu,FAxisCC,fastag,1000.0
,Expense,Other,Amazon,birth place,750.0
,Expense,balaji mavayya,FAxisCC,train,792.0
,Expense,Other,ICICIcc,pent house,915.0
,Income,Other,cash,transfer,1000.0
,Expense,Other,cash,movie,250.0
,Income,balaji mavayya,HDFC,received,800.0
,Expense,Other,Union,charges,59.0
,Expense,Other,FAxisCC,mixer,73.0
,Income,Other,Kotak,Zerodha,25000.0
,Expense,Other,Amazon,electricity,478.0
,Expense,Other,DHDFC,kppalem,148.0
,Expense,Other,cash,transfer,1000.0
,Expense,Other,Union,charges,118.0
,Expense,Other,DHDFC,clothes,5985.0
,Expense,Other,DHDFC,fuel,4462.0
,Expense,ksn,Amazon,recharge,150.0
,Expense,ksn,HDFC,recharge,50.0
,Income,Other,HDFC,cb,22.0
,Expense,Other,ICICIcc,ipo,200000.0
,Expense,Other,Union,int,357.0
,Expense,Other,DHDFC,petrol,354.0
,Expense,Other,CChdfc,other emi,153.0
,Expense,Other,CChdfc,other emi,28.0
,Expense,Other,DHDFC,B3,688.0
,Expense,Other,DHDFC,A4,610.0
,Expense,ksn,Amazon,electricity,70.0
,Income,Other,CChdfc,cb,621.0
,Expense,Other,DHDFC,recharge,705.0
,Expense,Other,HDFC,ccbill,1379.0
,Expense,Other,HDFC,ccbill,1000.0
,Income,akka,Amazon,received,1000.0
,Income,Other,Amazon,cb,1000.0
,Expense,raja bava,ICICIcc,train,3780.0
,Expense,akka,RBLcc,geyser,57.0
,Expense,Other,DHDFC,Home,1128.0
,Income,ksn,HDFC,received,13000.0
,Expense,Other,HDFC,ccbill,1000.0
,Expense,Other,HDFC,ccbill,1000.0
,Expense,ksn,HDFC,bus stand,3000.0
,Expense,Other,DHDFC,petrol,1011.0
,Expense,Other,mAxis,kirana,83.0
,Income,sbi,HDFC,int,81.0
,Expense,Other,cash,movie,500.0
,Expense,ksn,Amazon,recharge,479.0
